ID,exam_num,text,valence,intensity,score
10220,1,"I was um, in the gym, I had chemistry earlier that day and I had known that I was going to get my chemistry exam grade earlier because my professor told me that, um, and then I wasn't with anybody. Uh, but I was working out and in between my workout, I uh I got the text and I got pretty excited. I wasn't too worried because I was pretty confident in my support. Um, but I definitely was filled with anxiety in that very moment. Uh And I was stressed but I, I knew that I had gotten something, uh I knew I had gotten a score better than average.",0.5,0.7,0.35
10220,2,I was sitting in class when I viewed my most recent chemistry grade and I was with nobody. I was sitting by myself. Um I was paying attention to the lecture and then I uh uh my chemistry grade and I was disappointed because I had calculated my grade beforehand and expected it to be higher than that. And I was also disappointed because it was substantially lower than my last grade.,-1,0.7,-0.7
10220,3,"Uh, when I viewed my recent chemistry exam grade, I was, uh on the train and I was very upset at how poorly I did and I think it was my fault because I did not study enough.",-1,0.8,-0.8
10221,1,"Hello. My name is Jordan Cooper. I'm just walking back from class right now. Um, on a recent chemistry exam. Um, I was in my room at the time and it was at about, like, nine o'clock when I opened it and I got a grade that, uh, that I expected in Haiti. I didn't really study that much for it and now I know that. Ok. Yeah, I study a lot more to get, uh, to get an A in this course. So I'm happy with the score because I thought from the last question that I messed up like, big time, but I was, like, given a lot of partial CRE like, partial credit basically made. Got the whole question. Right. So I can't really complain about that. Um, in that moment I was feeling like, like, satisfied, I guess. And I was happy for great. I got, I was with my roommate at the time.",1,0.6,0.6
10221,2,"Um, oh, this is getting over. I'm just finished taking a nap. Um, most recent chemistry exam. I was, um, at my desk in my, from the room and it was about 8 p.m. Oh. Um, I was thinking, I was thinking I was gonna do really bad. I was really worried and, like, really nervous or what I get. And then once I saw, I saw the average and I was even more scared and worried for, I would see, um, I was looking at my roommate thinking, like, oh, my goodness, I failed this exam because I didn't think I did. I think I, I thought I got really bad and I was really scared and then I, when I opened it I was so happy but I feel a bizarre student better for my first exam. So I'm really happy with that and I was just really overjoyed after that instance. Yeah.",0.5,0.8,0.4
10221,3,"Um, I think I got my grade a few days afterwards but I think I got my grade last week I was in my room and once I got it, no, it was, I got it before my chem quiz for my chem quiz. And I was pretty by myself looking at the grade and I was initially sad at first to this point of what I had, but I couldn't think about that that much longer because I have my exam to take. So it's fine.",0.5,0.4,0.2
10222,3,,0,0,0
10223,1,"Ok. Um, the moment I saw my most recent grade, I was very relieved because I thought I feel it and I was actually on the phone with my mom. She's like, just open it. So I went and I got the 87 which I was actually happy about because I thought I really got a 50. So I felt a lot of relief and I was by myself and I was just sitting on my dorm bed and it was very tiring and it just all worked out.",1,0.8,0.8
10223,2,"So I was alone in my dorm. Um, and then I got the text and I just got back from class and I was alone and I was definitely at a state of shock when I first opened it because I was doing my homework because I've never done that or the test before. Um, and when it took me out, I really had to cough. So, yeah, I ran to co sign to go to the workshop because I was plenty of going. But I ran for the one an hour before because I was just so upset and then I called my mom after like hysterical crying. Um, but honestly, it's just a wake up call that my setting wasn't enough and I college is much harder than.",-1,0.9,-0.9
10223,3,"And I was very upset because I felt really hard and obviously they didn't reflect that. It's just a learning experience that I need to work harder and go to office hours. Let's see, I was, I in my dorm and then I called my mom right away because I was feeling very upset, annoyed.",-1,0.9,-0.9
10223,4,"Um So I was in my dorm room and I was like, honestly freaking out because I was just really nervous about my grade because I knew I'd like, studied so much and I was just scared to see if I didn't like, perform as well. Um So yeah, it was my dorm. It was Wednesday right before my chem, like extra credit workshop thing. Um I was alone. I honestly was just like sitting in my bed just waiting for the grade to drop. I had just gotten back from class. Um I was just feeling really nervous and honestly, like it took me like three minutes to open eye. I was just freaking out. And then when I said, like, like when it said, like it popped up, I really couldn't open my eyes. I was like closing up. I opened it and I was like, ok, I was satisfied and then I called my mom. Oh yeah, that was it.",0.5,0.7,0.35
